frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
5257.0,1,"[['parent', [199.3438231847967, 159.3, 1183.0781506192702]]]","[['parent', [289.5182810183155, 159.3, 1199.739847127373]]]","[['parent', [243.64158623694058, 159.3, 1192.7905769562885]]]"
5258.0,1,"[['parent', [204.56480869366652, 164.6, 1191.097307186949]]]","[['parent', [299.39773228251056, 164.6, 1221.5726663292464]]]","[['parent', [250.99283169216062, 164.6, 1207.6566406628424]]]"
5259.0,1,"[['parent', [205.95338235602603, 167.1, 1180.1513192647358]]]","[['parent', [302.52712919406395, 167.1, 1219.7835879976249]]]","[['parent', [253.15456497466286, 167.1, 1201.2670579799542]]]"
5260.0,1,"[['parent', [205.50824885323303, 168.4, 1160.6556693472544]]]","[['parent', [299.8588006662965, 168.4, 1202.272320932815]]]","[['parent', [251.5828034727108, 168.4, 1182.8854107772765]]]"
5261.0,1,"[['parent', [208.94648661850326, 170.8, 1166.175808916796]]]","[['parent', [298.2436176564489, 170.8, 1204.6785007940096]]]","[['parent', [252.54946438563425, 170.8, 1187.0670266551388]]]"
5262.0,1,"[['parent', [214.13837196913553, 179.5, 1203.4227935448891]]]","[['parent', [302.76103354626474, 179.5, 1252.1263110584093]]]","[['parent', [257.0253059106438, 179.5, 1229.457685498485]]]"
5263.0,0,[],[],[]
5264.0,1,"[['parent', [203.91083539145674, 193.2, 1209.5206151917992]]]","[['parent', [228.84961541020624, 93.28149385385059, 921.7]]]","[['parent', [204.3930627453501, 97.04464506795607, 921.7]]]"
5265.0,1,"[['parent', [176.70959291476925, 106.50021600162695, 909.6]]]","[['parent', [225.27214686058286, 96.07899607917066, 909.6]]]","[['parent', [200.6048321423278, 100.1712273643971, 909.6]]]"
5266.0,1,"[['parent', [183.31088527439007, 105.40415643056436, 955.1]]]","[['parent', [231.73046538097415, 95.50514195449372, 955.1]]]","[['parent', [206.51872941150052, 99.68866300898421, 955.1]]]"
5267.0,0,[],[],[]
5268.0,0,[],[],[]
5269.0,0,[],[],[]
5270.0,0,[],[],[]
5271.0,0,[],[],[]
5272.0,0,[],[],[]
5273.0,0,[],[],[]
5274.0,0,[],[],[]
5275.0,0,[],[],[]
5276.0,0,[],[],[]
5277.0,0,[],[],[]
5278.0,0,[],[],[]
5281.0,0,[],[],[]
5282.0,0,[],[],[]
5283.0,0,[],[],[]
5284.0,0,[],[],[]
5285.0,0,[],[],[]
5286.0,0,[],[],[]
5289.0,0,[],[],[]
5290.0,0,[],[],[]
5291.0,1,"[['parent', [62.24199735102813, 12.963507849158823, 894.4]]]","[['parent', [299.2, 135.48517419482062, 1135.230676073857]]]","[['parent', [251.49574480311452, 137.0, 1163.7255247166313]]]"
5292.0,1,"[['parent', [183.57751311976006, 137.7, 1173.0225411486058]]]","[['parent', [283.23970370711584, 137.7, 1142.513892087767]]]","[['parent', [231.0703036653452, 137.7, 1158.933809031563]]]"
5293.0,1,"[['parent', [175.99573221729767, 137.2, 1155.9695426975838]]]","[['parent', [272.5583907441867, 137.2, 1143.4571179988352]]]","[['parent', [222.33159020884233, 137.2, 1151.0252845787747]]]"
5294.0,1,"[['parent', [173.54647925587653, 137.0, 1149.7928860657964]]]","[['parent', [269.03244100553184, 137.0, 1144.5692962677683]]]","[['parent', [219.3744041294563, 137.0, 1148.3178455746538]]]"
5295.0,1,"[['parent', [171.56939579329492, 136.9, 1148.386928998505]]]","[['parent', [268.9444529587553, 136.9, 1146.3099520924661]]]","[['parent', [218.13509808396276, 136.9, 1148.38755303102]]]"
5296.0,1,"[['parent', [171.18469654196747, 136.8, 1141.5767131247712]]]","[['parent', [268.665703517588, 136.8, 1148.6317940961792]]]","[['parent', [217.81365858074872, 136.8, 1146.0592510792462]]]"
5297.0,1,"[['parent', [169.8918135035873, 137.0, 1137.414072535873]]]","[['parent', [267.9999571871613, 137.0, 1147.3549377864942]]]","[['parent', [216.78075797512614, 137.0, 1143.265801469717]]]"
5298.0,1,"[['parent', [169.8262928549629, 137.4, 1132.698988605921]]]","[['parent', [267.2502875245703, 137.4, 1142.3007914767263]]]","[['parent', [216.43659400531874, 137.4, 1138.3555648351144]]]"
5299.0,1,"[['parent', [169.8135897690767, 137.6, 1136.2379201465185]]]","[['parent', [266.10346362448394, 137.6, 1145.371289882391]]]","[['parent', [215.96573921663503, 137.6, 1141.6919487571522]]]"
5300.0,1,"[['parent', [169.4476121035363, 137.5, 1133.0665445832692]]]","[['parent', [265.8830190421022, 137.5, 1142.3459940272742]]]","[['parent', [215.647843567493, 137.5, 1138.6281281324282]]]"
5301.0,1,"[['parent', [169.02168725402498, 137.6, 1132.532094073759]]]","[['parent', [266.4948598555452, 137.6, 1143.4731980428705]]]","[['parent', [215.63714023669448, 137.6, 1138.754326323845]]]"
5302.0,1,"[['parent', [170.05659925119102, 137.8, 1137.7416594066476]]]","[['parent', [267.71628147070555, 137.8, 1146.1959339731106]]]","[['parent', [216.66395795513847, 137.8, 1142.7125397336913]]]"
5303.0,1,"[['parent', [169.650646769657, 137.8, 1139.1201764728376]]]","[['parent', [267.88771649193734, 137.8, 1148.7702479902214]]]","[['parent', [216.48155623798556, 137.8, 1144.6597335919228]]]"
5304.0,1,"[['parent', [169.67774959141013, 137.7, 1144.1013155848002]]]","[['parent', [268.10195594097195, 137.7, 1150.4655075905353]]]","[['parent', [216.58039052794538, 137.7, 1148.0174315327642]]]"
5305.0,1,"[['parent', [169.10751474508658, 137.5, 1146.3663821570137]]]","[['parent', [267.5181956193495, 137.5, 1153.946537260382]]]","[['parent', [215.97177138721082, 137.5, 1150.8723866262076]]]"
5306.0,1,"[['parent', [169.7329300613497, 137.6, 1148.9003361963191]]]","[['parent', [268.7131271944996, 137.6, 1153.915880713991]]]","[['parent', [216.7699359195302, 137.6, 1152.051125758717]]]"
5307.0,1,"[['parent', [170.92267138964814, 138.1, 1146.6321932524934]]]","[['parent', [268.8945882431374, 138.1, 1150.0557292621543]]]","[['parent', [217.59969531725713, 138.1, 1149.0724777656296]]]"
5308.0,1,"[['parent', [171.78932119205297, 138.4, 1143.7622603694667]]]","[['parent', [269.23979620363866, 138.4, 1145.776250161288]]]","[['parent', [218.28195103162685, 138.4, 1145.630359244226]]]"
5309.0,1,"[['parent', [172.54528245850213, 139.0, 1144.5262105751492]]]","[['parent', [269.722252271076, 139.0, 1147.472518674347]]]","[['parent', [218.98141718274587, 139.0, 1146.8832262457197]]]"
5310.0,1,"[['parent', [174.17960389879718, 139.8, 1148.1444457045832]]]","[['parent', [271.1428804016573, 139.8, 1146.3371865016968]]]","[['parent', [220.3925490118495, 139.8, 1148.0712011365285]]]"
5311.0,1,"[['parent', [174.20727839986324, 139.8, 1164.0204333703734]]]","[['parent', [269.9832033898305, 139.8, 1158.7936165110111]]]","[['parent', [219.8645421392614, 139.8, 1162.146904205842]]]"
5312.0,1,"[['parent', [172.93965744186949, 139.5, 1144.6153612973505]]]","[['parent', [268.0768070912377, 139.5, 1148.9845762298673]]]","[['parent', [218.67869066668766, 139.5, 1147.8652749368307]]]"
5313.0,1,"[['parent', [174.14216087358076, 140.1, 1142.402247764359]]]","[['parent', [270.00714348284146, 140.1, 1148.4520039774138]]]","[['parent', [220.3746742795568, 140.1, 1146.719742109921]]]"
5314.0,1,"[['parent', [175.43772782790012, 140.6, 1137.7438853387139]]]","[['parent', [271.76585553734265, 140.6, 1150.427012300933]]]","[['parent', [222.07461659569276, 140.6, 1145.5208315081518]]]"
5315.0,1,"[['parent', [175.66708616098273, 140.7, 1138.68810397913]]]","[['parent', [272.1058634702317, 140.7, 1154.4052440607868]]]","[['parent', [222.40670113263064, 140.7, 1148.0311535572496]]]"
5316.0,1,"[['parent', [175.8438122929266, 140.4, 1140.652296663583]]]","[['parent', [272.099095412893, 140.4, 1154.9555818252838]]]","[['parent', [222.460463504463, 140.4, 1149.246897312397]]]"
5317.0,1,"[['parent', [175.64026331618447, 140.4, 1143.4388254097726]]]","[['parent', [271.8088737672298, 140.4, 1153.5765849903412]]]","[['parent', [222.18520529047868, 140.4, 1149.9109357712164]]]"
5318.0,1,"[['parent', [174.9065387190871, 140.3, 1148.3005635640639]]]","[['parent', [271.0245915981029, 140.3, 1154.7168877500114]]]","[['parent', [221.4540380010114, 140.3, 1153.0245613610468]]]"
5319.0,1,"[['parent', [175.6498622844578, 140.7, 1147.598452725379]]]","[['parent', [271.9039035636232, 140.7, 1154.8971319208715]]]","[['parent', [222.32977488081656, 140.7, 1152.7925824747724]]]"
5320.0,1,"[['parent', [177.94631912830886, 142.7, 1156.567587089492]]]","[['parent', [272.29943615557505, 142.7, 1162.720707266077]]]","[['parent', [223.92263159532624, 142.7, 1161.3507268892777]]]"
5321.0,1,"[['parent', [181.8100430894797, 146.8, 1155.8195823081078]]]","[['parent', [274.6780506607382, 146.8, 1162.7253169404614]]]","[['parent', [227.30001746669424, 146.8, 1161.1793705109274]]]"
5322.0,1,"[['parent', [191.35781978443885, 154.0, 1160.0318219214232]]]","[['parent', [277.86612564375264, 154.0, 1162.2258412661822]]]","[['parent', [234.20442607999942, 154.0, 1163.3834447088184]]]"
5323.0,1,"[['parent', [197.05418468190243, 157.4, 1173.1415611488574]]]","[['parent', [281.51811848754437, 157.4, 1185.9662401916387]]]","[['parent', [239.3384539967799, 157.4, 1182.551866393229]]]"
5324.0,0,[],[],[]
5325.0,0,[],[],[]
5326.0,0,[],[],[]
5327.0,0,[],[],[]
5328.0,0,[],[],[]
5329.0,0,[],[],[]
5337.0,1,"[['parent', [164.17109052665643, 88.8578513065286, 881.6]]]","[['parent', [216.25452175748524, 90.3869870548463, 881.6]]]","[['parent', [188.23643583861676, 88.98048692820969, 881.6]]]"
5338.0,0,[],[],[]
5339.0,0,[],[],[]
5340.0,0,[],[],[]
5341.0,0,[],[],[]
5342.0,1,"[['parent', [109.76346074825094, 147.8744109381043, 887.2]]]","[['parent', [317.7, 177.7729266656886, 1156.3081613850873]]]","[['parent', [118.72185001264478, 152.48012849930277, 887.2]]]"
5343.0,0,[],[],[]
5344.0,0,[],[],[]
5345.0,0,[],[],[]
5346.0,0,[],[],[]
5347.0,0,[],[],[]
5348.0,0,[],[],[]
5353.0,1,"[['parent', [256.6883689423508, 281.0, 1267.924156647318]]]","[['parent', [283.15382214489813, 164.55741288656668, 966.9]]]","[['parent', [257.41780452387843, 165.4895043714099, 966.9]]]"
5354.0,1,"[['parent', [251.84709365654223, 273.1, 1184.9511197346574]]]","[['parent', [356.65871636481313, 273.1, 1192.824021186618]]]","[['parent', [304.1034275598221, 273.1, 1190.40104059948]]]"
5355.0,1,"[['parent', [236.8131066350541, 265.8, 1126.261554043875]]]","[['parent', [330.9448312493282, 265.8, 1132.0704304754397]]]","[['parent', [284.33295539957436, 265.8, 1130.3790551327413]]]"
5356.0,1,"[['parent', [233.76018236467203, 264.7, 1121.5264695966164]]]","[['parent', [319.6456257645737, 264.7, 1115.9918065160405]]]","[['parent', [277.12668351155304, 264.7, 1119.9850528014883]]]"
5357.0,1,"[['parent', [227.51494879841442, 260.9, 1104.5856552977123]]]","[['parent', [313.46702794892576, 260.9, 1099.298221254463]]]","[['parent', [271.0103200216188, 260.9, 1103.1525275535387]]]"
5358.0,1,"[['parent', [222.97085113833103, 256.4, 1085.2635118047947]]]","[['parent', [306.9832253208481, 256.4, 1079.6605401474753]]]","[['parent', [265.50188624034934, 256.4, 1083.6665263080044]]]"
5359.0,1,"[['parent', [218.636446047897, 253.4, 1072.4961781687334]]]","[['parent', [300.14792391471707, 253.4, 1063.229154386778]]]","[['parent', [259.8260373146595, 253.4, 1068.969024254032]]]"
5360.0,1,"[['parent', [220.30612437056104, 248.7, 1081.6720221354308]]]","[['parent', [299.7074264695842, 248.7, 1073.8066564615892]]]","[['parent', [260.3129400319538, 248.7, 1078.931735286124]]]"
5361.0,1,"[['parent', [223.44494135154198, 245.0, 1108.018808250538]]]","[['parent', [303.49593571547314, 245.0, 1101.8208682095312]]]","[['parent', [263.91250066074736, 245.0, 1106.0992150195304]]]"
5362.0,1,"[['parent', [213.9339214764748, 242.0, 1086.3291334151672]]]","[['parent', [294.7594833487144, 242.0, 1074.572680615569]]]","[['parent', [254.6239015657411, 242.0, 1081.6348885466728]]]"
5363.0,1,"[['parent', [203.78172866839517, 241.1, 1083.5502307869087]]]","[['parent', [284.6990977865719, 241.1, 1075.9777244774637]]]","[['parent', [244.54975784339032, 241.1, 1081.1111882206005]]]"
5364.0,1,"[['parent', [195.80015604056885, 240.0, 1058.3274435618414]]]","[['parent', [280.8638024293985, 240.0, 1060.3027158779023]]]","[['parent', [238.7674699307007, 240.0, 1060.6325388720402]]]"
5365.0,1,"[['parent', [217.66559039545706, 244.1, 1108.700560483838]]]","[['parent', [295.36084520494506, 244.1, 1082.5358274647888]]]","[['parent', [256.1653205048875, 244.1, 1097.0021574219963]]]"
5366.0,1,"[['parent', [212.6547440331923, 235.5, 1086.4362433553795]]]","[['parent', [290.8293205850241, 235.5, 1059.548734696794]]]","[['parent', [251.5448807816283, 235.5, 1074.367641856863]]]"
5367.0,1,"[['parent', [210.587034724059, 232.1, 1079.5322500432662]]]","[['parent', [289.3962655132889, 232.1, 1052.6746278047615]]]","[['parent', [249.79818302550854, 232.1, 1067.516610150301]]]"
5368.0,1,"[['parent', [212.2672808744763, 230.9, 1094.9979564220369]]]","[['parent', [292.7916286623577, 230.9, 1070.1594688145938]]]","[['parent', [252.29518812306296, 230.9, 1083.9328909306084]]]"
5369.0,1,"[['parent', [215.57261774819395, 230.4, 1117.8141368812896]]]","[['parent', [295.93400163352817, 230.4, 1098.4245408892518]]]","[['parent', [255.65098077161014, 230.4, 1109.401269691836]]]"
5370.0,1,"[['parent', [210.89210341726474, 230.5, 1109.9581241483384]]]","[['parent', [294.2821041341404, 230.5, 1095.6675860132834]]]","[['parent', [252.7585264608725, 230.5, 1104.0491283359333]]]"
5371.0,1,"[['parent', [203.88395388327237, 228.2, 1079.3958424301431]]]","[['parent', [286.2896385013172, 228.2, 1062.0037605294826]]]","[['parent', [245.27198312876925, 228.2, 1072.0659006125493]]]"
5372.0,1,"[['parent', [206.20904503437615, 229.1, 1097.3045404454094]]]","[['parent', [291.92793459173294, 229.1, 1080.2555053362105]]]","[['parent', [249.28269755613445, 229.1, 1089.9702802588595]]]"
5373.0,1,"[['parent', [205.89448530020294, 229.6, 1097.015285653753]]]","[['parent', [293.7460331525251, 229.6, 1081.2220466902957]]]","[['parent', [250.02757248514467, 229.6, 1090.2471386397713]]]"
5374.0,1,"[['parent', [208.6766856444622, 230.0, 1104.503778815632]]]","[['parent', [296.09874475786546, 230.0, 1089.7506671062106]]]","[['parent', [252.69416898599243, 230.0, 1098.304647523192]]]"
5375.0,1,"[['parent', [211.43123915020252, 230.7, 1114.656961891378]]]","[['parent', [299.1945567352582, 230.7, 1102.259409872829]]]","[['parent', [255.65954423595417, 230.7, 1109.6018356021764]]]"
5376.0,1,"[['parent', [215.57090051781884, 232.6, 1129.9472175932522]]]","[['parent', [304.3956105988534, 232.6, 1121.3589268400606]]]","[['parent', [260.3608631526419, 232.6, 1126.8030651551687]]]"
5377.0,1,"[['parent', [218.6351612317345, 234.4, 1137.708428630397]]]","[['parent', [308.1859746413685, 234.4, 1132.147500923723]]]","[['parent', [263.8400647846301, 234.4, 1136.0608926179216]]]"
5378.0,1,"[['parent', [222.74628299849203, 236.6, 1143.6100870521457]]]","[['parent', [312.4426025739742, 236.6, 1143.0848916510836]]]","[['parent', [268.0734667194282, 236.6, 1144.5243993886188]]]"
5379.0,1,"[['parent', [219.665683309773, 237.5, 1122.5724785251123]]]","[['parent', [309.1921319731364, 237.5, 1122.344515655941]]]","[['parent', [264.80994395023873, 237.5, 1123.6569060906104]]]"
5380.0,1,"[['parent', [216.63629619817192, 236.9, 1103.8573387203605]]]","[['parent', [305.1938734632299, 236.9, 1103.5008314608544]]]","[['parent', [261.4707662716589, 236.9, 1104.6741669111696]]]"
5381.0,1,"[['parent', [213.54253776759802, 237.1, 1085.7165840065488]]]","[['parent', [301.3647289762289, 237.1, 1084.2679518790756]]]","[['parent', [257.9325818820273, 237.1, 1085.973909503059]]]"
5382.0,1,"[['parent', [215.21463877013002, 235.6, 1080.5144837528017]]]","[['parent', [300.33467160625196, 235.6, 1079.0523856639568]]]","[['parent', [258.0554129124836, 235.6, 1080.9527112893695]]]"
5383.0,1,"[['parent', [217.92568045947945, 237.5, 1098.3962468618492]]]","[['parent', [307.0449847920938, 237.5, 1103.7109783591009]]]","[['parent', [262.8622717823406, 237.5, 1102.1396147155122]]]"
5384.0,1,"[['parent', [218.02401072056864, 238.2, 1100.2899647345453]]]","[['parent', [308.0955381331251, 238.2, 1109.7585752134282]]]","[['parent', [263.36776596143125, 238.2, 1106.1309116649059]]]"
5385.0,1,"[['parent', [217.46253555650426, 239.1, 1098.8968647917457]]]","[['parent', [307.42204926426393, 239.1, 1108.3318069499787]]]","[['parent', [262.7829228543464, 239.1, 1104.7007338713727]]]"
5386.0,1,"[['parent', [219.589137163059, 240.7, 1108.3496317898712]]]","[['parent', [308.35606961742997, 240.7, 1113.6728061461758]]]","[['parent', [264.2407067091126, 240.7, 1112.0652931315035]]]"
5387.0,1,"[['parent', [214.4856511683315, 237.8, 1087.946858057897]]]","[['parent', [300.39238225808015, 237.8, 1086.7527418876728]]]","[['parent', [257.6724034974182, 237.8, 1088.5948501389257]]]"
5388.0,1,"[['parent', [218.1172316388763, 238.4, 1107.2744864724584]]]","[['parent', [304.2514073257436, 238.4, 1105.251876273616]]]","[['parent', [261.3908744522766, 238.4, 1107.5022019529144]]]"
5389.0,1,"[['parent', [216.98380371145896, 237.9, 1104.987557000411]]]","[['parent', [302.93849420179487, 237.9, 1102.2617043734756]]]","[['parent', [260.09668577859617, 237.9, 1104.8854208117948]]]"
5390.0,1,"[['parent', [214.32999451236984, 238.2, 1097.889439873218]]]","[['parent', [300.666154491794, 238.2, 1095.4903443834687]]]","[['parent', [257.555786995957, 238.2, 1097.9602489145013]]]"
5391.0,1,"[['parent', [213.30714558418038, 236.9, 1098.7045510760145]]]","[['parent', [299.53189669537136, 236.9, 1097.541261023113]]]","[['parent', [256.5259153417062, 236.9, 1099.5178158954102]]]"
5392.0,1,"[['parent', [209.14445403609892, 235.8, 1091.101993514145]]]","[['parent', [295.70610167435086, 235.8, 1088.7660029119147]]]","[['parent', [252.58451282686312, 235.8, 1091.1944698986647]]]"
5393.0,1,"[['parent', [204.95137263482945, 235.0, 1080.1401759372172]]]","[['parent', [291.64091999799496, 235.0, 1078.350623012158]]]","[['parent', [248.53001767936377, 235.0, 1080.455497329781]]]"
5394.0,1,"[['parent', [202.53832374409063, 233.9, 1071.4794140280014]]]","[['parent', [287.2241559737299, 233.9, 1069.3113825692753]]]","[['parent', [244.9975679817816, 233.9, 1071.6353544118679]]]"
5395.0,1,"[['parent', [202.46793542074366, 233.0, 1072.3959160958902]]]","[['parent', [286.2022757840457, 233.0, 1069.57847546261]]]","[['parent', [244.52627883067044, 233.0, 1072.3153754143812]]]"
5396.0,1,"[['parent', [200.74558028590698, 233.8, 1071.0934484857457]]]","[['parent', [285.07688506549846, 233.8, 1069.0443835881808]]]","[['parent', [243.09468056643092, 233.8, 1071.4346600075219]]]"
5397.0,1,"[['parent', [200.3641492376857, 236.6, 1080.622034141256]]]","[['parent', [285.51309062906006, 236.6, 1081.136466857044]]]","[['parent', [243.12704744906512, 236.6, 1082.1528646346474]]]"
5398.0,1,"[['parent', [197.66271391717046, 238.9, 1075.4679739656158]]]","[['parent', [281.408087116114, 238.9, 1069.8144497736448]]]","[['parent', [239.70725906054838, 238.9, 1073.8990252440094]]]"
5399.0,1,"[['parent', [198.83731658207836, 242.3, 1079.4588380064897]]]","[['parent', [281.7304064519886, 242.3, 1069.6542368834798]]]","[['parent', [240.31151485781396, 242.3, 1075.9296895603595]]]"
5400.0,1,"[['parent', [198.86507295957907, 244.9, 1077.2472373761063]]]","[['parent', [282.44106757917393, 244.9, 1068.8539455415125]]]","[['parent', [240.6096597127039, 244.9, 1074.4685587242707]]]"
5401.0,1,"[['parent', [199.15399076405814, 246.7, 1068.791712970152]]]","[['parent', [282.4272376984451, 246.7, 1067.0900035400157]]]","[['parent', [240.6572543125803, 246.7, 1069.4041856350145]]]"
